date,open,high,low,close,volume,amount,stock_code,stock_name,market
2025-04-23,1529.03,1529.25,1515.3,1522.17,1866876,,sh.600519,A股贵州茅台,CN
2025-04-24,1522.17,1530.68,1519.21,1522.41,1487181,,sh.600519,A股贵州茅台,CN
2025-04-25,1527.17,1531.19,1520.21,1520.21,1476490,,sh.600519,A股贵州茅台,CN
2025-04-28,1522.17,1525.11,1516.87,1520.21,1465972,,sh.600519,A股贵州茅台,CN
2025-04-29,1520.21,1522.7,1502.57,1514.32,1892180,,sh.600519,A股贵州茅台,CN
2025-04-30,1520.2,1536.55,1516.58,1517.26,2575425,,sh.600519,A股贵州茅台,CN
2025-05-06,1529.03,1529.03,1514.64,1520.4,1830026,,sh.600519,A股贵州茅台,CN
2025-05-07,1539.82,1539.82,1520.4,1525.11,2746221,,sh.600519,A股贵州茅台,CN
2025-05-08,1523.15,1562.16,1520.04,1547.85,3348106,,sh.600519,A股贵州茅台,CN
2025-05-09,1548.64,1566.74,1544.77,1560.59,2367190,,sh.600519,A股贵州茅台,CN
2025-05-12,1567.28,1587.81,1565.92,1573.66,2473533,,sh.600519,A股贵州茅台,CN
2025-05-13,1577.99,1577.99,1554.64,1559.73,2125829,,sh.600519,A股贵州茅台,CN
2025-05-14,1559.44,1613.38,1557.65,1603.56,3946012,,sh.600519,A股贵州茅台,CN
2025-05-15,1603.38,1612.0,1592.91,1600.64,2473285,,sh.600519,A股贵州茅台,CN
2025-05-16,1602.58,1605.52,1583.1,1583.1,2293522,,sh.600519,A股贵州茅台,CN
2025-05-19,1565.32,1569.24,1543.63,1548.63,3806283,,sh.600519,A股贵州茅台,CN
2025-05-20,1549.63,1564.14,1544.82,1555.51,1952153,,sh.600519,A股贵州茅台,CN
2025-05-21,1554.53,1565.26,1550.58,1550.58,1979464,,sh.600519,A股贵州茅台,CN
2025-05-22,1550.6,1554.52,1539.92,1549.63,1509024,,sh.600519,A股贵州茅台,CN
2025-05-23,1544.92,1557.38,1541.45,1542.37,2153700,,sh.600519,A股贵州茅台,CN
2025-05-26,1539.82,1544.36,1515.3,1520.7,2708653,,sh.600519,A股贵州茅台,CN
2025-05-27,1521.19,1528.64,1513.84,1514.22,1775213,,sh.600519,A股贵州茅台,CN
2025-05-28,1514.31,1516.73,1503.53,1507.46,1626568,,sh.600519,A股贵州茅台,CN
2025-05-29,1510.4,1525.11,1502.55,1510.4,2185958,,sh.600519,A股贵州茅台,CN
2025-05-30,1510.55,1515.3,1486.11,1492.74,3123918,,sh.600519,A股贵州茅台,CN
2025-06-03,1479.02,1489.8,1476.09,1479.99,2897918,,sh.600519,A股贵州茅台,CN
2025-06-04,1481.47,1493.72,1480.21,1480.94,2300809,,sh.600519,A股贵州茅台,CN
2025-06-05,1484.9,1486.86,1473.32,1484.9,2321366,,sh.600519,A股贵州茅台,CN
2025-06-06,1484.7,1489.77,1474.11,1477.43,2502307,,sh.600519,A股贵州茅台,CN
2025-06-09,1476.09,1479.7,1457.12,1457.54,4495867,,sh.600519,A股贵州茅台,CN
2025-06-10,1457.44,1463.32,1446.45,1446.66,3049220,,sh.600519,A股贵州茅台,CN
2025-06-11,1448.41,1465.28,1447.73,1451.55,3089282,,sh.600519,A股贵州茅台,CN
2025-06-12,1451.55,1455.35,1426.15,1430.96,4990361,,sh.600519,A股贵州茅台,CN
2025-06-13,1416.65,1422.1,1397.67,1399.52,5911325,,sh.600519,A股贵州茅台,CN
2025-06-16,1374.27,1397.65,1374.25,1394.95,4288787,,sh.600519,A股贵州茅台,CN
2025-06-17,1392.7,1399.57,1385.04,1399.57,2723151,,sh.600519,A股贵州茅台,CN
2025-06-18,1412.32,1415.69,1393.7,1397.61,3076099,,sh.600519,A股贵州茅台,CN
2025-06-19,1398.59,1406.11,1389.94,1398.59,2450072,,sh.600519,A股贵州茅台,CN
2025-06-20,1396.22,1413.44,1392.9,1401.2,3481581,,sh.600519,A股贵州茅台,CN
2025-06-23,1392.7,1405.45,1378.17,1392.7,2672331,,sh.600519,A股贵州茅台,CN
2025-06-24,1395.99,1423.78,1395.99,1409.57,3631151,,sh.600519,A股贵州茅台,CN
2025-06-25,1411.45,1421.34,1393.2,1408.26,4105007,,sh.600519,A股贵州茅台,CN
2025-06-26,1415.0,1428.0,1410.08,1420.0,3486025,,sh.600519,A股贵州茅台,CN
2025-06-27,1420.01,1423.0,1403.09,1403.09,3824973,,sh.600519,A股贵州茅台,CN
2025-06-30,1403.5,1413.23,1402.0,1409.52,3045730,,sh.600519,A股贵州茅台,CN
2025-07-01,1409.0,1411.94,1403.31,1405.1,1987819,,sh.600519,A股贵州茅台,CN
2025-07-02,1409.5,1414.8,1400.0,1409.6,2621825,,sh.600519,A股贵州茅台,CN
2025-07-03,1412.0,1422.69,1408.0,1415.6,2441267,,sh.600519,A股贵州茅台,CN
2025-07-04,1415.7,1431.89,1410.01,1422.22,2876691,,sh.600519,A股贵州茅台,CN
2025-07-07,1422.28,1423.5,1410.01,1410.7,2385467,,sh.600519,A股贵州茅台,CN
2025-07-08,1410.71,1420.0,1410.7,1416.11,1867370,,sh.600519,A股贵州茅台,CN
2025-07-09,1415.0,1429.97,1414.17,1418.88,2774532,,sh.600519,A股贵州茅台,CN
2025-07-10,1418.97,1436.18,1410.4,1426.5,3872503,,sh.600519,A股贵州茅台,CN
2025-07-11,1423.16,1458.0,1423.16,1427.0,5724335,,sh.600519,A股贵州茅台,CN
2025-07-14,1430.0,1434.98,1421.6,1423.6,2778094,,sh.600519,A股贵州茅台,CN
2025-07-15,1420.98,1422.93,1408.32,1411.0,3540578,,sh.600519,A股贵州茅台,CN
2025-07-16,1410.01,1417.49,1409.95,1411.03,2128605,,sh.600519,A股贵州茅台,CN
2025-07-17,1413.98,1423.01,1412.88,1416.35,2310554,,sh.600519,A股贵州茅台,CN
2025-07-18,1420.0,1437.81,1416.38,1437.0,4182341,,sh.600519,A股贵州茅台,CN
2025-07-21,1436.99,1446.8,1435.0,1443.0,2620331,,sh.600519,A股贵州茅台,CN
2025-07-22,1444.0,1466.6,1440.68,1464.98,4211898,,sh.600519,A股贵州茅台,CN
2025-07-23,1469.0,1495.0,1468.95,1475.5,4504484,,sh.600519,A股贵州茅台,CN
2025-07-24,1476.0,1499.0,1475.0,1491.5,3880364,,sh.600519,A股贵州茅台,CN
2025-07-25,1491.4,1491.4,1453.0,1455.0,4191126,,sh.600519,A股贵州茅台,CN
2025-07-28,1453.0,1454.99,1436.3,1438.66,3858632,,sh.600519,A股贵州茅台,CN
2025-07-29,1439.6,1448.79,1435.01,1439.0,2630408,,sh.600519,A股贵州茅台,CN
2025-07-30,1444.0,1457.16,1437.0,1449.44,3186771,,sh.600519,A股贵州茅台,CN
2025-07-31,1443.0,1444.87,1418.0,1421.67,5179751,,sh.600519,A股贵州茅台,CN
2025-08-01,1421.87,1425.96,1414.0,1417.0,2963559,,sh.600519,A股贵州茅台,CN
2025-08-04,1415.0,1419.8,1414.0,1419.0,1868795,,sh.600519,A股贵州茅台,CN
2025-08-05,1421.0,1429.94,1417.11,1427.74,2534227,,sh.600519,A股贵州茅台,CN
2025-08-06,1429.0,1429.0,1419.3,1423.88,2369928,,sh.600519,A股贵州茅台,CN
2025-08-07,1423.88,1427.7,1420.06,1422.35,2800134,,sh.600519,A股贵州茅台,CN
2025-08-08,1423.05,1426.5,1418.0,1420.97,1865528,,sh.600519,A股贵州茅台,CN
2025-08-11,1423.5,1451.99,1423.0,1445.0,4715907,,sh.600519,A股贵州茅台,CN
2025-08-12,1449.0,1465.07,1436.0,1437.04,4201923,,sh.600519,A股贵州茅台,CN
2025-08-13,1425.0,1433.68,1420.0,1420.05,6552754,,sh.600519,A股贵州茅台,CN
2025-08-14,1420.94,1447.51,1420.94,1426.99,4812930,,sh.600519,A股贵州茅台,CN
2025-08-15,1426.01,1428.66,1420.22,1422.08,4758165,,sh.600519,A股贵州茅台,CN
2025-08-18,1426.99,1436.64,1423.1,1428.5,4737798,,sh.600519,A股贵州茅台,CN
2025-08-19,1433.5,1446.66,1432.0,1438.0,4637186,,sh.600519,A股贵州茅台,CN
2025-08-20,1438.0,1452.8,1430.02,1450.0,4580466,,sh.600519,A股贵州茅台,CN
2025-08-21,1453.45,1454.99,1443.65,1448.25,3089057,,sh.600519,A股贵州茅台,CN
2025-08-22,1448.88,1464.0,1444.77,1463.95,4497058,,sh.600519,A股贵州茅台,CN
2025-08-25,1470.01,1496.0,1466.0,1490.33,6532455,,sh.600519,A股贵州茅台,CN
2025-08-26,1490.32,1494.23,1480.01,1481.61,3960213,,sh.600519,A股贵州茅台,CN
2025-08-27,1481.88,1484.93,1448.0,1448.0,5600609,,sh.600519,A股贵州茅台,CN
2025-08-28,1447.97,1456.1,1438.77,1446.1,3928177,,sh.600519,A股贵州茅台,CN
2025-08-29,1453.0,1482.58,1452.0,1480.0,6225648,,sh.600519,A股贵州茅台,CN
2025-09-01,1482.2,1488.0,1465.7,1476.1,4512338,,sh.600519,A股贵州茅台,CN
2025-09-02,1478.66,1509.0,1478.0,1491.3,5668837,,sh.600519,A股贵州茅台,CN
2025-09-03,1491.0,1503.5,1466.0,1480.55,4504503,,sh.600519,A股贵州茅台,CN
2025-09-04,1472.0,1479.3,1460.47,1472.66,4774676,,sh.600519,A股贵州茅台,CN
2025-09-05,1471.0,1486.97,1464.0,1483.0,3738848,,sh.600519,A股贵州茅台,CN
2025-09-08,1483.0,1506.44,1477.5,1501.23,5138298,,sh.600519,A股贵州茅台,CN
2025-09-09,1505.0,1509.95,1493.42,1505.0,3574277,,sh.600519,A股贵州茅台,CN
2025-09-10,1506.66,1529.95,1496.0,1522.01,4966331,,sh.600519,A股贵州茅台,CN
2025-09-11,1522.01,1526.02,1508.5,1523.5,3723896,,sh.600519,A股贵州茅台,CN
2025-09-12,1526.0,1538.02,1510.53,1516.0,3372209,,sh.600519,A股贵州茅台,CN
2025-09-15,1515.87,1517.48,1501.5,1515.1,2582703,,sh.600519,A股贵州茅台,CN
2025-09-16,1515.1,1520.99,1496.21,1499.98,3271789,,sh.600519,A股贵州茅台,CN
2025-09-17,1499.99,1510.28,1490.01,1493.0,3033054,,sh.600519,A股贵州茅台,CN
2025-09-18,1492.0,1497.8,1463.5,1467.96,4972125,,sh.600519,A股贵州茅台,CN
2025-09-19,1467.99,1475.5,1457.01,1467.97,3263662,,sh.600519,A股贵州茅台,CN
2025-09-22,1465.09,1467.97,1450.01,1453.35,3494708,,sh.600519,A股贵州茅台,CN
2025-09-23,1450.5,1457.5,1440.0,1447.42,3866300,,sh.600519,A股贵州茅台,CN
2025-09-24,1434.07,1456.78,1434.07,1442.0,3074350,,sh.600519,A股贵州茅台,CN
2025-09-25,1442.83,1445.21,1436.0,1439.0,3386973,,sh.600519,A股贵州茅台,CN
2025-09-26,1441.18,1447.11,1428.01,1435.0,4512071,,sh.600519,A股贵州茅台,CN
2025-09-29,1439.38,1469.99,1435.0,1460.86,5368403,,sh.600519,A股贵州茅台,CN
2025-09-30,1460.0,1460.76,1440.0,1443.99,3936362,,sh.600519,A股贵州茅台,CN
2025-10-09,1436.0,1439.38,1420.0,1436.78,5491812,,sh.600519,A股贵州茅台,CN
2025-10-10,1437.6,1439.94,1427.5,1430.0,3600144,,sh.600519,A股贵州茅台,CN
2025-10-13,1415.7,1422.85,1415.12,1419.2,4606880,,sh.600519,A股贵州茅台,CN
